region,ålder,kön,tabellinnehåll,år,DATA
Gävleborgs län,55-59 år,kvinnor,Antal,2016,8711.5
Gävleborgs län,55-59 år,kvinnor,Antal,2017,8803.0
Gävleborgs län,55-59 år,kvinnor,Antal,2018,8853.5
Gävleborgs län,55-59 år,kvinnor,Antal,2019,9072.5
Gävleborgs län,55-59 år,kvinnor,Antal,2020,9266.0
Gävleborgs län,55-59 år,kvinnor,Antal,2021,9492.0
Gävleborgs län,55-59 år,kvinnor,Antal,2022,9631.0
Gävleborgs län,55-59 år,kvinnor,Antal,2023,9670.0
Gävleborgs län,55-59 år,kvinnor,Antal,2024,9440.5
Gävleborgs län,60-64 år,män,Antal,2008,11046.0
Gävleborgs län,60-64 år,män,Antal,2009,10811.5
Gävleborgs län,60-64 år,män,Antal,2010,10555.0
Gävleborgs län,60-64 år,män,Antal,2011,10155.5
Gävleborgs län,60-64 år,män,Antal,2012,9761.0
Gävleborgs län,60-64 år,män,Antal,2013,9529.0
Gävleborgs län,60-64 år,män,Antal,2014,9267.0
Gävleborgs län,60-64 år,män,Antal,2015,9096.5
Gävleborgs län,60-64 år,män,Antal,2016,9084.0
Gävleborgs län,60-64 år,män,Antal,2017,9053.0
Gävleborgs län,60-64 år,män,Antal,2018,8888.0
Gävleborgs län,60-64 år,män,Antal,2019,8900.0
Gävleborgs län,60-64 år,män,Antal,2020,8839.5
Gävleborgs län,60-64 år,män,Antal,2021,8817.5
Gävleborgs län,60-64 år,män,Antal,2022,8858.5
Gävleborgs län,60-64 år,män,Antal,2023,9007.0
Gävleborgs län,60-64 år,män,Antal,2024,9215.0
Gävleborgs län,60-64 år,kvinnor,Antal,2008,10783.5
Gävleborgs län,60-64 år,kvinnor,Antal,2009,10708.0
Gävleborgs län,60-64 år,kvinnor,Antal,2010,10349.0
Gävleborgs län,60-64 år,kvinnor,Antal,2011,9932.5
Gävleborgs län,60-64 år,kvinnor,Antal,2012,9617.0
Gävleborgs län,60-64 år,kvinnor,Antal,2013,9247.0
Gävleborgs län,60-64 år,kvinnor,Antal,2014,9004.0
Gävleborgs län,60-64 år,kvinnor,Antal,2015,8963.5
Gävleborgs län,60-64 år,kvinnor,Antal,2016,9026.0
Gävleborgs län,60-64 år,kvinnor,Antal,2017,9016.0
Gävleborgs län,60-64 år,kvinnor,Antal,2018,8900.5
Gävleborgs län,60-64 år,kvinnor,Antal,2019,8773.5
Gävleborgs län,60-64 år,kvinnor,Antal,2020,8772.0
Gävleborgs län,60-64 år,kvinnor,Antal,2021,8658.5
Gävleborgs län,60-64 år,kvinnor,Antal,2022,8721.0
Gävleborgs län,60-64 år,kvinnor,Antal,2023,8790.5
Gävleborgs län,60-64 år,kvinnor,Antal,2024,9028.0
Gävleborgs län,65-69 år,män,Antal,2008,8094.0
Gävleborgs län,65-69 år,män,Antal,2009,8855.5
Gävleborgs län,65-69 år,män,Antal,2010,9519.5
Gävleborgs län,65-69 år,män,Antal,2011,10017.5
Gävleborgs län,65-69 år,män,Antal,2012,10411.0
Gävleborgs län,65-69 år,män,Antal,2013,10537.0
Gävleborgs län,65-69 år,män,Antal,2014,10336.5
Gävleborgs län,65-69 år,män,Antal,2015,10097.5
Gävleborgs län,65-69 år,män,Antal,2016,9705.5
Gävleborgs län,65-69 år,män,Antal,2017,9373.0
Gävleborgs län,65-69 år,män,Antal,2018,9188.0
Gävleborgs län,65-69 år,män,Antal,2019,8991.0
Gävleborgs län,65-69 år,män,Antal,2020,8834.5
Gävleborgs län,65-69 år,män,Antal,2021,8805.0
Gävleborgs län,65-69 år,män,Antal,2022,8779.0
Gävleborgs län,65-69 år,män,Antal,2023,8626.0
Gävleborgs län,65-69 år,män,Antal,2024,8639.0
Gävleborgs län,65-69 år,kvinnor,Antal,2008,8072.5
Gävleborgs län,65-69 år,kvinnor,Antal,2009,8650.0
Gävleborgs län,65-69 år,kvinnor,Antal,2010,9348.0
Gävleborgs län,65-69 år,kvinnor,Antal,2011,9912.0
Gävleborgs län,65-69 år,kvinnor,Antal,2012,10254.5
Gävleborgs län,65-69 år,kvinnor,Antal,2013,10488.0
Gävleborgs län,65-69 år,kvinnor,Antal,2014,10418.5
Gävleborgs län,65-69 år,kvinnor,Antal,2015,10071.5
Gävleborgs län,65-69 år,kvinnor,Antal,2016,9636.5
Gävleborgs län,65-69 år,kvinnor,Antal,2017,9340.5
Gävleborgs län,65-69 år,kvinnor,Antal,2018,9035.0
Gävleborgs län,65-69 år,kvinnor,Antal,2019,8865.5
Gävleborgs län,65-69 år,kvinnor,Antal,2020,8813.0
Gävleborgs län,65-69 år,kvinnor,Antal,2021,8845.5
Gävleborgs län,65-69 år,kvinnor,Antal,2022,8851.0
Gävleborgs län,65-69 år,kvinnor,Antal,2023,8746.5
Gävleborgs län,65-69 år,kvinnor,Antal,2024,8629.5
Gävleborgs län,70-74 år,män,Antal,2008,6187.5
Gävleborgs län,70-74 år,män,Antal,2009,6329.5
Gävleborgs län,70-74 år,män,Antal,2010,6447.0
Gävleborgs län,70-74 år,män,Antal,2011,6762.5
Gävleborgs län,70-74 år,män,Antal,2012,7071.5
Gävleborgs län,70-74 år,män,Antal,2013,7483.5
Gävleborgs län,70-74 år,män,Antal,2014,8154.5
Gävleborgs län,70-74 år,män,Antal,2015,8785.5
Gävleborgs län,70-74 år,män,Antal,2016,9276.0
Gävleborgs län,70-74 år,män,Antal,2017,9649.0
Gävleborgs län,70-74 år,män,Antal,2018,9790.5
Gävleborgs län,70-74 år,män,Antal,2019,9624.0
Gävleborgs län,70-74 år,män,Antal,2020,9424.5
Gävleborgs län,70-74 år,män,Antal,2021,9044.5
Gävleborgs län,70-74 år,män,Antal,2022,8713.5
Gävleborgs län,70-74 år,män,Antal,2023,8542.0
Gävleborgs län,70-74 år,män,Antal,2024,8342.5
Gävleborgs län,70-74 år,kvinnor,Antal,2008,6783.0
Gävleborgs län,70-74 år,kvinnor,Antal,2009,6910.0
Gävleborgs län,70-74 år,kvinnor,Antal,2010,6899.5
Gävleborgs län,70-74 år,kvinnor,Antal,2011,7075.5
Gävleborgs län,70-74 år,kvinnor,Antal,2012,7332.5
Gävleborgs län,70-74 år,kvinnor,Antal,2013,7686.0
Gävleborgs län,70-74 år,kvinnor,Antal,2014,8205.5
Gävleborgs län,70-74 år,kvinnor,Antal,2015,8854.0
Gävleborgs län,70-74 år,kvinnor,Antal,2016,9383.0
Gävleborgs län,70-74 år,kvinnor,Antal,2017,9705.0
Gävleborgs län,70-74 år,kvinnor,Antal,2018,9967.5
Gävleborgs län,70-74 år,kvinnor,Antal,2019,9872.0
Gävleborgs län,70-74 år,kvinnor,Antal,2020,9568.0
Gävleborgs län,70-74 år,kvinnor,Antal,2021,9168.5
Gävleborgs län,70-74 år,kvinnor,Antal,2022,8895.5
Gävleborgs län,70-74 år,kvinnor,Antal,2023,8619.5
Gävleborgs län,70-74 år,kvinnor,Antal,2024,8483.0
Västernorrlands län,15-19 år,män,Antal,2008,8726.5
Västernorrlands län,15-19 år,män,Antal,2009,8514.0
Västernorrlands län,15-19 år,män,Antal,2010,8135.5
Västernorrlands län,15-19 år,män,Antal,2011,7651.0
Västernorrlands län,15-19 år,män,Antal,2012,7243.0
Västernorrlands län,15-19 år,män,Antal,2013,6940.0
Västernorrlands län,15-19 år,män,Antal,2014,6757.0
Västernorrlands län,15-19 år,män,Antal,2015,6674.5
Västernorrlands län,15-19 år,män,Antal,2016,6731.5
Västernorrlands län,15-19 år,män,Antal,2017,6951.5
Västernorrlands län,15-19 år,män,Antal,2018,7169.5
Västernorrlands län,15-19 år,män,Antal,2019,7203.5
Västernorrlands län,15-19 år,män,Antal,2020,7233.0
Västernorrlands län,15-19 år,män,Antal,2021,7287.0
Västernorrlands län,15-19 år,män,Antal,2022,7277.5
Västernorrlands län,15-19 år,män,Antal,2023,7350.5
Västernorrlands län,15-19 år,män,Antal,2024,7320.0
Västernorrlands län,15-19 år,kvinnor,Antal,2008,8099.5
Västernorrlands län,15-19 år,kvinnor,Antal,2009,7961.5
Västernorrlands län,15-19 år,kvinnor,Antal,2010,7680.0
Västernorrlands län,15-19 år,kvinnor,Antal,2011,7263.5
Västernorrlands län,15-19 år,kvinnor,Antal,2012,6841.5
Västernorrlands län,15-19 år,kvinnor,Antal,2013,6561.0
Västernorrlands län,15-19 år,kvinnor,Antal,2014,6278.0
Västernorrlands län,15-19 år,kvinnor,Antal,2015,6121.0
Västernorrlands län,15-19 år,kvinnor,Antal,2016,6152.5
Västernorrlands län,15-19 år,kvinnor,Antal,2017,6315.0
Västernorrlands län,15-19 år,kvinnor,Antal,2018,6502.0
Västernorrlands län,15-19 år,kvinnor,Antal,2019,6684.5
Västernorrlands län,15-19 år,kvinnor,Antal,2020,6793.0
Västernorrlands län,15-19 år,kvinnor,Antal,2021,6886.5
Västernorrlands län,15-19 år,kvinnor,Antal,2022,6948.5
Västernorrlands län,15-19 år,kvinnor,Antal,2023,6965.0
Västernorrlands län,15-19 år,kvinnor,Antal,2024,6900.0
Västernorrlands län,20-24 år,män,Antal,2008,6955.0
Västernorrlands län,20-24 år,män,Antal,2009,7242.5
Västernorrlands län,20-24 år,män,Antal,2010,7527.0
Västernorrlands län,20-24 år,män,Antal,2011,7829.5
Västernorrlands län,20-24 år,män,Antal,2012,8059.0
Västernorrlands län,20-24 år,män,Antal,2013,8052.5
Västernorrlands län,20-24 år,män,Antal,2014,7965.5
Västernorrlands län,20-24 år,män,Antal,2015,7759.5
Västernorrlands län,20-24 år,män,Antal,2016,7469.5
Västernorrlands län,20-24 år,män,Antal,2017,7143.5
Västernorrlands län,20-24 år,män,Antal,2018,6827.0
Västernorrlands län,20-24 år,män,Antal,2019,6725.5
Västernorrlands län,20-24 år,män,Antal,2020,6656.5
Västernorrlands län,20-24 år,män,Antal,2021,6592.5
Västernorrlands län,20-24 år,män,Antal,2022,6513.5
Västernorrlands län,20-24 år,män,Antal,2023,6470.0
Västernorrlands län,20-24 år,män,Antal,2024,6348.5
Västernorrlands län,20-24 år,kvinnor,Antal,2008,6384.5
Västernorrlands län,20-24 år,kvinnor,Antal,2009,6679.0
Västernorrlands län,20-24 år,kvinnor,Antal,2010,6980.5
Västernorrlands län,20-24 år,kvinnor,Antal,2011,7191.0
Västernorrlands län,20-24 år,kvinnor,Antal,2012,7223.0
Västernorrlands län,20-24 år,kvinnor,Antal,2013,7100.5
Västernorrlands län,20-24 år,kvinnor,Antal,2014,7034.0
Västernorrlands län,20-24 år,kvinnor,Antal,2015,6873.5
Västernorrlands län,20-24 år,kvinnor,Antal,2016,6543.0
Västernorrlands län,20-24 år,kvinnor,Antal,2017,6225.5
Västernorrlands län,20-24 år,kvinnor,Antal,2018,5876.0
Västernorrlands län,20-24 år,kvinnor,Antal,2019,5516.5
Västernorrlands län,20-24 år,kvinnor,Antal,2020,5252.5
Västernorrlands län,20-24 år,kvinnor,Antal,2021,5209.0
Västernorrlands län,20-24 år,kvinnor,Antal,2022,5221.0
Västernorrlands län,20-24 år,kvinnor,Antal,2023,5302.0
Västernorrlands län,20-24 år,kvinnor,Antal,2024,5441.5
Västernorrlands län,25-29 år,män,Antal,2008,6123.5
Västernorrlands län,25-29 år,män,Antal,2009,6162.5
Västernorrlands län,25-29 år,män,Antal,2010,6248.5
Västernorrlands län,25-29 år,män,Antal,2011,6421.0
Västernorrlands län,25-29 år,män,Antal,2012,6483.0
Västernorrlands län,25-29 år,män,Antal,2013,6770.0
Västernorrlands län,25-29 år,män,Antal,2014,7174.0
Västernorrlands län,25-29 år,män,Antal,2015,7501.5
Västernorrlands län,25-29 år,män,Antal,2016,7909.5
Västernorrlands län,25-29 år,män,Antal,2017,8164.0
Västernorrlands län,25-29 år,män,Antal,2018,8058.5
Västernorrlands län,25-29 år,män,Antal,2019,7885.5
Västernorrlands län,25-29 år,män,Antal,2020,7491.0
Västernorrlands län,25-29 år,män,Antal,2021,7061.0
Västernorrlands län,25-29 år,män,Antal,2022,6717.0
Västernorrlands län,25-29 år,män,Antal,2023,6426.0
Västernorrlands län,25-29 år,män,Antal,2024,6347.0
Västernorrlands län,25-29 år,kvinnor,Antal,2008,5625.0
Västernorrlands län,25-29 år,kvinnor,Antal,2009,5569.5
Västernorrlands län,25-29 år,kvinnor,Antal,2010,5544.0
Västernorrlands län,25-29 år,kvinnor,Antal,2011,5643.0
Västernorrlands län,25-29 år,kvinnor,Antal,2012,5831.5
Västernorrlands län,25-29 år,kvinnor,Antal,2013,6076.0
Västernorrlands län,25-29 år,kvinnor,Antal,2014,6421.0
Västernorrlands län,25-29 år,kvinnor,Antal,2015,6724.0
Västernorrlands län,25-29 år,kvinnor,Antal,2016,6993.0
Västernorrlands län,25-29 år,kvinnor,Antal,2017,7064.0
Västernorrlands län,25-29 år,kvinnor,Antal,2018,7015.5
Västernorrlands län,25-29 år,kvinnor,Antal,2019,6867.5
Västernorrlands län,25-29 år,kvinnor,Antal,2020,6595.0
Västernorrlands län,25-29 år,kvinnor,Antal,2021,6161.5
Västernorrlands län,25-29 år,kvinnor,Antal,2022,5868.5
Västernorrlands län,25-29 år,kvinnor,Antal,2023,5575.5
Västernorrlands län,25-29 år,kvinnor,Antal,2024,5286.5
Västernorrlands län,30-34 år,män,Antal,2008,6801.5
Västernorrlands län,30-34 år,män,Antal,2009,6610.0
Västernorrlands län,30-34 år,män,Antal,2010,6522.0
Västernorrlands län,30-34 år,män,Antal,2011,6438.5
Västernorrlands län,30-34 år,män,Antal,2012,6392.5
Västernorrlands län,30-34 år,män,Antal,2013,6396.0
Västernorrlands län,30-34 år,män,Antal,2014,6543.0
Västernorrlands län,30-34 år,män,Antal,2015,6668.0
Västernorrlands län,30-34 år,män,Antal,2016,6834.5
Västernorrlands län,30-34 år,män,Antal,2017,7000.5
Västernorrlands län,30-34 år,män,Antal,2018,7274.0
Västernorrlands län,30-34 år,män,Antal,2019,7487.0
Västernorrlands län,30-34 år,män,Antal,2020,7732.5
Västernorrlands län,30-34 år,män,Antal,2021,8046.0
Västernorrlands län,30-34 år,män,Antal,2022,8241.0
Västernorrlands län,30-34 år,män,Antal,2023,8193.0
Västernorrlands län,30-34 år,män,Antal,2024,7966.0
Västernorrlands län,30-34 år,kvinnor,Antal,2008,6419.0
Västernorrlands län,30-34 år,kvinnor,Antal,2009,6248.0
Västernorrlands län,30-34 år,kvinnor,Antal,2010,6150.5
Västernorrlands län,30-34 år,kvinnor,Antal,2011,6022.5
Västernorrlands län,30-34 år,kvinnor,Antal,2012,5987.0
Västernorrlands län,30-34 år,kvinnor,Antal,2013,5999.5
Västernorrlands län,30-34 år,kvinnor,Antal,2014,5954.0
Västernorrlands län,30-34 år,kvinnor,Antal,2015,5997.0
Västernorrlands län,30-34 år,kvinnor,Antal,2016,6158.5
Västernorrlands län,30-34 år,kvinnor,Antal,2017,6406.5
Västernorrlands län,30-34 år,kvinnor,Antal,2018,6668.0
Västernorrlands län,30-34 år,kvinnor,Antal,2019,6945.5
Västernorrlands län,30-34 år,kvinnor,Antal,2020,7191.5
Västernorrlands län,30-34 år,kvinnor,Antal,2021,7407.5
Västernorrlands län,30-34 år,kvinnor,Antal,2022,7439.5
Västernorrlands län,30-34 år,kvinnor,Antal,2023,7352.5
Västernorrlands län,30-34 år,kvinnor,Antal,2024,7218.5
Västernorrlands län,35-39 år,män,Antal,2008,7515.5
Västernorrlands län,35-39 år,män,Antal,2009,7442.5
Västernorrlands län,35-39 år,män,Antal,2010,7349.5
Västernorrlands län,35-39 år,män,Antal,2011,7159.0
Västernorrlands län,35-39 år,män,Antal,2012,7065.5
Västernorrlands län,35-39 år,män,Antal,2013,6957.5
Västernorrlands län,35-39 år,män,Antal,2014,6775.0
Västernorrlands län,35-39 år,män,Antal,2015,6769.5
Västernorrlands län,35-39 år,män,Antal,2016,6811.0
Västernorrlands län,35-39 år,män,Antal,2017,6800.5
Västernorrlands län,35-39 år,män,Antal,2018,6762.0
Västernorrlands län,35-39 år,män,Antal,2019,6861.0
Västernorrlands län,35-39 år,män,Antal,2020,6908.5
Västernorrlands län,35-39 år,män,Antal,2021,7003.0
Västernorrlands län,35-39 år,män,Antal,2022,7126.5
Västernorrlands län,35-39 år,män,Antal,2023,7386.5
Västernorrlands län,35-39 år,män,Antal,2024,7654.5
Västernorrlands län,35-39 år,kvinnor,Antal,2008,7382.5
Västernorrlands län,35-39 år,kvinnor,Antal,2009,7402.0
Västernorrlands län,35-39 år,kvinnor,Antal,2010,7278.0
Västernorrlands län,35-39 år,kvinnor,Antal,2011,7132.5
Västernorrlands län,35-39 år,kvinnor,Antal,2012,6900.5
Västernorrlands län,35-39 år,kvinnor,Antal,2013,6705.5
Västernorrlands län,35-39 år,kvinnor,Antal,2014,6549.5
Västernorrlands län,35-39 år,kvinnor,Antal,2015,6528.0
Västernorrlands län,35-39 år,kvinnor,Antal,2016,6514.0
Västernorrlands län,35-39 år,kvinnor,Antal,2017,6500.0
Västernorrlands län,35-39 år,kvinnor,Antal,2018,6470.5
Västernorrlands län,35-39 år,kvinnor,Antal,2019,6389.0
Västernorrlands län,35-39 år,kvinnor,Antal,2020,6368.5
Västernorrlands län,35-39 år,kvinnor,Antal,2021,6518.0
Västernorrlands län,35-39 år,kvinnor,Antal,2022,6721.5
Västernorrlands län,35-39 år,kvinnor,Antal,2023,6970.0
Västernorrlands län,35-39 år,kvinnor,Antal,2024,7288.0
Västernorrlands län,40-44 år,män,Antal,2008,8813.5
Västernorrlands län,40-44 år,män,Antal,2009,8623.0
Västernorrlands län,40-44 år,män,Antal,2010,8351.0
Västernorrlands län,40-44 år,män,Antal,2011,8123.0
Västernorrlands län,40-44 år,män,Antal,2012,7813.0
Västernorrlands län,40-44 år,män,Antal,2013,7628.5
Västernorrlands län,40-44 år,män,Antal,2014,7587.5
Västernorrlands län,40-44 år,män,Antal,2015,7573.0
Västernorrlands län,40-44 år,män,Antal,2016,7432.5
Västernorrlands län,40-44 år,män,Antal,2017,7383.0
Västernorrlands län,40-44 år,män,Antal,2018,7203.0
Västernorrlands län,40-44 år,män,Antal,2019,6994.0
Västernorrlands län,40-44 år,män,Antal,2020,6962.0
Västernorrlands län,40-44 år,män,Antal,2021,6925.0
Västernorrlands län,40-44 år,män,Antal,2022,6880.0
Västernorrlands län,40-44 år,män,Antal,2023,6885.5
Västernorrlands län,40-44 år,män,Antal,2024,6999.5
Västernorrlands län,40-44 år,kvinnor,Antal,2008,8268.5
Västernorrlands län,40-44 år,kvinnor,Antal,2009,8134.5
Västernorrlands län,40-44 år,kvinnor,Antal,2010,8019.5
Västernorrlands län,40-44 år,kvinnor,Antal,2011,7804.5
Västernorrlands län,40-44 år,kvinnor,Antal,2012,7662.0
Västernorrlands län,40-44 år,kvinnor,Antal,2013,7585.0
Västernorrlands län,40-44 år,kvinnor,Antal,2014,7583.5
Västernorrlands län,40-44 år,kvinnor,Antal,2015,7454.0
Västernorrlands län,40-44 år,kvinnor,Antal,2016,7352.0
Västernorrlands län,40-44 år,kvinnor,Antal,2017,7188.0
Västernorrlands län,40-44 år,kvinnor,Antal,2018,6993.5
Västernorrlands län,40-44 år,kvinnor,Antal,2019,6863.5
Västernorrlands län,40-44 år,kvinnor,Antal,2020,6804.5
Västernorrlands län,40-44 år,kvinnor,Antal,2021,6690.0
Västernorrlands län,40-44 år,kvinnor,Antal,2022,6644.0
Västernorrlands län,40-44 år,kvinnor,Antal,2023,6646.0
Västernorrlands län,40-44 år,kvinnor,Antal,2024,6554.5
Västernorrlands län,45-49 år,män,Antal,2008,7727.0
Västernorrlands län,45-49 år,män,Antal,2009,7891.5
Västernorrlands län,45-49 år,män,Antal,2010,8160.0
Västernorrlands län,45-49 år,män,Antal,2011,8436.0
Västernorrlands län,45-49 år,män,Antal,2012,8746.5
Västernorrlands län,45-49 år,män,Antal,2013,8774.5
Västernorrlands län,45-49 år,män,Antal,2014,8594.5
Västernorrlands län,45-49 år,män,Antal,2015,8379.0
Västernorrlands län,45-49 år,män,Antal,2016,8212.5
Västernorrlands län,45-49 år,män,Antal,2017,7934.0
Västernorrlands län,45-49 år,män,Antal,2018,7794.0
Västernorrlands län,45-49 år,män,Antal,2019,7733.5
Västernorrlands län,45-49 år,män,Antal,2020,7658.5
Västernorrlands län,45-49 år,män,Antal,2021,7455.5
Västernorrlands län,45-49 år,män,Antal,2022,7381.5
Västernorrlands län,45-49 år,män,Antal,2023,7225.5
Västernorrlands län,45-49 år,män,Antal,2024,7045.5
Västernorrlands län,45-49 år,kvinnor,Antal,2008,7430.0
Västernorrlands län,45-49 år,kvinnor,Antal,2009,7570.0
Västernorrlands län,45-49 år,kvinnor,Antal,2010,7775.5
Västernorrlands län,45-49 år,kvinnor,Antal,2011,8060.5
Västernorrlands län,45-49 år,kvinnor,Antal,2012,8313.5
Västernorrlands län,45-49 år,kvinnor,Antal,2013,8360.0
Västernorrlands län,45-49 år,kvinnor,Antal,2014,8218.5
Västernorrlands län,45-49 år,kvinnor,Antal,2015,8118.5
Västernorrlands län,45-49 år,kvinnor,Antal,2016,7883.5
Västernorrlands län,45-49 år,kvinnor,Antal,2017,7750.0
Västernorrlands län,45-49 år,kvinnor,Antal,2018,7706.5
Västernorrlands län,45-49 år,kvinnor,Antal,2019,7708.0
Västernorrlands län,45-49 år,kvinnor,Antal,2020,7607.0
Västernorrlands län,45-49 år,kvinnor,Antal,2021,7459.0
Västernorrlands län,45-49 år,kvinnor,Antal,2022,7258.5
Västernorrlands län,45-49 år,kvinnor,Antal,2023,7065.5
Västernorrlands län,45-49 år,kvinnor,Antal,2024,6944.5
Västernorrlands län,50-54 år,män,Antal,2008,8337.5
Västernorrlands län,50-54 år,män,Antal,2009,8241.0
Västernorrlands län,50-54 år,män,Antal,2010,8097.0
Västernorrlands län,50-54 år,män,Antal,2011,7790.5
Västernorrlands län,50-54 år,män,Antal,2012,7591.5
Västernorrlands län,50-54 år,män,Antal,2013,7629.0
Västernorrlands län,50-54 år,män,Antal,2014,7804.5
Västernorrlands län,50-54 år,män,Antal,2015,8093.5
Västernorrlands län,50-54 år,män,Antal,2016,8423.5
Västernorrlands län,50-54 år,män,Antal,2017,8744.5
Västernorrlands län,50-54 år,män,Antal,2018,8765.0
Västernorrlands län,50-54 år,män,Antal,2019,8592.5
Västernorrlands län,50-54 år,män,Antal,2020,8340.5
Västernorrlands län,50-54 år,män,Antal,2021,8170.5
Västernorrlands län,50-54 år,män,Antal,2022,7903.5
Västernorrlands län,50-54 år,män,Antal,2023,7772.5
Västernorrlands län,50-54 år,män,Antal,2024,7726.5
Västernorrlands län,50-54 år,kvinnor,Antal,2008,7960.0
Västernorrlands län,50-54 år,kvinnor,Antal,2009,7844.0
Västernorrlands län,50-54 år,kvinnor,Antal,2010,7779.5
Västernorrlands län,50-54 år,kvinnor,Antal,2011,7630.5
Västernorrlands län,50-54 år,kvinnor,Antal,2012,7416.0
Västernorrlands län,50-54 år,kvinnor,Antal,2013,7427.5
Västernorrlands län,50-54 år,kvinnor,Antal,2014,7577.5
Västernorrlands län,50-54 år,kvinnor,Antal,2015,7761.5
Västernorrlands län,50-54 år,kvinnor,Antal,2016,8087.0
Västernorrlands län,50-54 år,kvinnor,Antal,2017,8318.0
Västernorrlands län,50-54 år,kvinnor,Antal,2018,8326.5
Västernorrlands län,50-54 år,kvinnor,Antal,2019,8198.0
Västernorrlands län,50-54 år,kvinnor,Antal,2020,8109.0
Västernorrlands län,50-54 år,kvinnor,Antal,2021,7927.0
Västernorrlands län,50-54 år,kvinnor,Antal,2022,7787.5
Västernorrlands län,50-54 år,kvinnor,Antal,2023,7703.0
Västernorrlands län,50-54 år,kvinnor,Antal,2024,7680.0
Västernorrlands län,55-59 år,män,Antal,2008,8729.5
Västernorrlands län,55-59 år,män,Antal,2009,8411.5
Västernorrlands län,55-59 år,män,Antal,2010,8271.5
Västernorrlands län,55-59 år,män,Antal,2011,8310.5
Västernorrlands län,55-59 år,män,Antal,2012,8255.0
Västernorrlands län,55-59 år,män,Antal,2013,8162.0
Västernorrlands län,55-59 år,män,Antal,2014,8069.5
Västernorrlands län,55-59 år,män,Antal,2015,7939.0
Västernorrlands län,55-59 år,män,Antal,2016,7688.5
Västernorrlands län,55-59 år,män,Antal,2017,7499.0
Västernorrlands län,55-59 år,män,Antal,2018,7524.0
Västernorrlands län,55-59 år,män,Antal,2019,7708.5
Västernorrlands län,55-59 år,män,Antal,2020,8038.5
Västernorrlands län,55-59 år,män,Antal,2021,8342.0
Västernorrlands län,55-59 år,män,Antal,2022,8629.0
Västernorrlands län,55-59 år,män,Antal,2023,8685.0
Västernorrlands län,55-59 år,män,Antal,2024,8532.5
