region,arbetskraftstillhörighet,kön,tabellinnehåll,kvartal,DATA
Värmlands län,arbetslösa,kvinnor,1000-tal,2016K3,4.9
Värmlands län,arbetslösa,kvinnor,1000-tal,2016K4,3.2
Värmlands län,arbetslösa,kvinnor,1000-tal,2017K1,3.9
Värmlands län,arbetslösa,kvinnor,1000-tal,2017K2,4.6
Värmlands län,arbetslösa,kvinnor,1000-tal,2017K3,6.3
Värmlands län,arbetslösa,kvinnor,1000-tal,2017K4,3.8
Värmlands län,arbetslösa,kvinnor,1000-tal,2018K1,4.0
Värmlands län,arbetslösa,kvinnor,1000-tal,2018K2,5.4
Värmlands län,arbetslösa,kvinnor,1000-tal,2018K3,
Värmlands län,arbetslösa,kvinnor,1000-tal,2018K4,
Värmlands län,arbetslösa,kvinnor,1000-tal,2019K1,
Värmlands län,arbetslösa,kvinnor,1000-tal,2019K2,
Värmlands län,arbetslösa,kvinnor,1000-tal,2019K3,
Värmlands län,arbetslösa,kvinnor,1000-tal,2019K4,
Värmlands län,arbetslösa,kvinnor,1000-tal,2020K1,
Värmlands län,arbetslösa,kvinnor,1000-tal,2020K2,
Värmlands län,arbetslösa,kvinnor,1000-tal,2020K3,
Värmlands län,arbetslösa,kvinnor,1000-tal,2020K4,
Värmlands län,arbetslösa,kvinnor,1000-tal,2021K1,
Värmlands län,arbetslösa,kvinnor,1000-tal,2021K2,
Värmlands län,arbetslösa,kvinnor,1000-tal,2021K3,
Värmlands län,arbetslösa,kvinnor,1000-tal,2021K4,
Värmlands län,arbetslösa,kvinnor,1000-tal,2022K1,
Värmlands län,arbetslösa,kvinnor,1000-tal,2022K2,
Värmlands län,arbetslösa,kvinnor,1000-tal,2022K3,
Värmlands län,arbetslösa,kvinnor,1000-tal,2022K4,
Värmlands län,arbetslösa,kvinnor,1000-tal,2023K1,
Värmlands län,arbetslösa,kvinnor,1000-tal,2023K2,
Värmlands län,arbetslösa,kvinnor,1000-tal,2023K3,
Värmlands län,arbetslösa,kvinnor,1000-tal,2023K4,
Värmlands län,arbetslösa,kvinnor,1000-tal,2024K1,
Värmlands län,arbetslösa,kvinnor,1000-tal,2024K2,
Värmlands län,arbetslösa,kvinnor,1000-tal,2024K3,
Värmlands län,arbetslösa,kvinnor,1000-tal,2024K4,
Värmlands län,arbetslösa,totalt,1000-tal,2008K1,10.2
Värmlands län,arbetslösa,totalt,1000-tal,2008K2,10.2
Värmlands län,arbetslösa,totalt,1000-tal,2008K3,8.6
Värmlands län,arbetslösa,totalt,1000-tal,2008K4,10.0
Värmlands län,arbetslösa,totalt,1000-tal,2009K1,12.7
Värmlands län,arbetslösa,totalt,1000-tal,2009K2,12.9
Värmlands län,arbetslösa,totalt,1000-tal,2009K3,11.6
Värmlands län,arbetslösa,totalt,1000-tal,2009K4,14.9
Värmlands län,arbetslösa,totalt,1000-tal,2010K1,16.3
Värmlands län,arbetslösa,totalt,1000-tal,2010K2,12.3
Värmlands län,arbetslösa,totalt,1000-tal,2010K3,10.5
Värmlands län,arbetslösa,totalt,1000-tal,2010K4,11.3
Värmlands län,arbetslösa,totalt,1000-tal,2011K1,15.0
Värmlands län,arbetslösa,totalt,1000-tal,2011K2,16.1
Värmlands län,arbetslösa,totalt,1000-tal,2011K3,9.7
Värmlands län,arbetslösa,totalt,1000-tal,2011K4,13.5
Värmlands län,arbetslösa,totalt,1000-tal,2012K1,12.9
Värmlands län,arbetslösa,totalt,1000-tal,2012K2,11.2
Värmlands län,arbetslösa,totalt,1000-tal,2012K3,11.0
Värmlands län,arbetslösa,totalt,1000-tal,2012K4,12.0
Värmlands län,arbetslösa,totalt,1000-tal,2013K1,12.1
Värmlands län,arbetslösa,totalt,1000-tal,2013K2,14.9
Värmlands län,arbetslösa,totalt,1000-tal,2013K3,11.8
Värmlands län,arbetslösa,totalt,1000-tal,2013K4,11.9
Värmlands län,arbetslösa,totalt,1000-tal,2014K1,12.3
Värmlands län,arbetslösa,totalt,1000-tal,2014K2,13.2
Värmlands län,arbetslösa,totalt,1000-tal,2014K3,9.4
Värmlands län,arbetslösa,totalt,1000-tal,2014K4,10.0
Värmlands län,arbetslösa,totalt,1000-tal,2015K1,11.1
Värmlands län,arbetslösa,totalt,1000-tal,2015K2,11.6
Värmlands län,arbetslösa,totalt,1000-tal,2015K3,8.7
Värmlands län,arbetslösa,totalt,1000-tal,2015K4,9.4
Värmlands län,arbetslösa,totalt,1000-tal,2016K1,10.5
Värmlands län,arbetslösa,totalt,1000-tal,2016K2,11.1
Värmlands län,arbetslösa,totalt,1000-tal,2016K3,8.9
Värmlands län,arbetslösa,totalt,1000-tal,2016K4,7.5
Värmlands län,arbetslösa,totalt,1000-tal,2017K1,8.0
Värmlands län,arbetslösa,totalt,1000-tal,2017K2,8.8
Värmlands län,arbetslösa,totalt,1000-tal,2017K3,9.5
Värmlands län,arbetslösa,totalt,1000-tal,2017K4,8.2
Värmlands län,arbetslösa,totalt,1000-tal,2018K1,8.5
Värmlands län,arbetslösa,totalt,1000-tal,2018K2,9.8
Värmlands län,arbetslösa,totalt,1000-tal,2018K3,
Värmlands län,arbetslösa,totalt,1000-tal,2018K4,5.8
Värmlands län,arbetslösa,totalt,1000-tal,2019K1,6.2
Värmlands län,arbetslösa,totalt,1000-tal,2019K2,7.4
Värmlands län,arbetslösa,totalt,1000-tal,2019K3,7.9
Värmlands län,arbetslösa,totalt,1000-tal,2019K4,8.2
Värmlands län,arbetslösa,totalt,1000-tal,2020K1,12.9
Värmlands län,arbetslösa,totalt,1000-tal,2020K2,10.2
Värmlands län,arbetslösa,totalt,1000-tal,2020K3,9.8
Värmlands län,arbetslösa,totalt,1000-tal,2020K4,10.2
Värmlands län,arbetslösa,totalt,1000-tal,2021K1,10.5
Värmlands län,arbetslösa,totalt,1000-tal,2021K2,16.7
Värmlands län,arbetslösa,totalt,1000-tal,2021K3,9.5
Värmlands län,arbetslösa,totalt,1000-tal,2021K4,9.6
Värmlands län,arbetslösa,totalt,1000-tal,2022K1,11.7
Värmlands län,arbetslösa,totalt,1000-tal,2022K2,12.2
Värmlands län,arbetslösa,totalt,1000-tal,2022K3,
Värmlands län,arbetslösa,totalt,1000-tal,2022K4,
Värmlands län,arbetslösa,totalt,1000-tal,2023K1,13.2
Värmlands län,arbetslösa,totalt,1000-tal,2023K2,10.7
Värmlands län,arbetslösa,totalt,1000-tal,2023K3,9.3
Värmlands län,arbetslösa,totalt,1000-tal,2023K4,
Värmlands län,arbetslösa,totalt,1000-tal,2024K1,9.3
Värmlands län,arbetslösa,totalt,1000-tal,2024K2,11.7
Värmlands län,arbetslösa,totalt,1000-tal,2024K3,9.9
Värmlands län,arbetslösa,totalt,1000-tal,2024K4,11.1
Örebro län,arbetslösa,män,1000-tal,2008K1,4.8
Örebro län,arbetslösa,män,1000-tal,2008K2,4.5
Örebro län,arbetslösa,män,1000-tal,2008K3,3.3
Örebro län,arbetslösa,män,1000-tal,2008K4,3.8
Örebro län,arbetslösa,män,1000-tal,2009K1,7.0
Örebro län,arbetslösa,män,1000-tal,2009K2,8.3
Örebro län,arbetslösa,män,1000-tal,2009K3,8.9
Örebro län,arbetslösa,män,1000-tal,2009K4,8.6
Örebro län,arbetslösa,män,1000-tal,2010K1,8.0
Örebro län,arbetslösa,män,1000-tal,2010K2,8.3
Örebro län,arbetslösa,män,1000-tal,2010K3,6.9
Örebro län,arbetslösa,män,1000-tal,2010K4,6.1
Örebro län,arbetslösa,män,1000-tal,2011K1,7.0
Örebro län,arbetslösa,män,1000-tal,2011K2,7.6
Örebro län,arbetslösa,män,1000-tal,2011K3,5.8
Örebro län,arbetslösa,män,1000-tal,2011K4,7.4
Örebro län,arbetslösa,män,1000-tal,2012K1,8.1
Örebro län,arbetslösa,män,1000-tal,2012K2,8.1
Örebro län,arbetslösa,män,1000-tal,2012K3,6.9
Örebro län,arbetslösa,män,1000-tal,2012K4,6.5
Örebro län,arbetslösa,män,1000-tal,2013K1,9.3
Örebro län,arbetslösa,män,1000-tal,2013K2,8.3
Örebro län,arbetslösa,män,1000-tal,2013K3,6.5
Örebro län,arbetslösa,män,1000-tal,2013K4,7.5
Örebro län,arbetslösa,män,1000-tal,2014K1,6.3
Örebro län,arbetslösa,män,1000-tal,2014K2,5.8
Örebro län,arbetslösa,män,1000-tal,2014K3,6.0
Örebro län,arbetslösa,män,1000-tal,2014K4,6.3
Örebro län,arbetslösa,män,1000-tal,2015K1,7.8
Örebro län,arbetslösa,män,1000-tal,2015K2,8.1
Örebro län,arbetslösa,män,1000-tal,2015K3,6.3
Örebro län,arbetslösa,män,1000-tal,2015K4,6.9
Örebro län,arbetslösa,män,1000-tal,2016K1,6.7
Örebro län,arbetslösa,män,1000-tal,2016K2,7.1
Örebro län,arbetslösa,män,1000-tal,2016K3,6.3
Örebro län,arbetslösa,män,1000-tal,2016K4,6.4
Örebro län,arbetslösa,män,1000-tal,2017K1,7.4
Örebro län,arbetslösa,män,1000-tal,2017K2,7.7
Örebro län,arbetslösa,män,1000-tal,2017K3,6.7
Örebro län,arbetslösa,män,1000-tal,2017K4,4.6
Örebro län,arbetslösa,män,1000-tal,2018K1,5.3
Örebro län,arbetslösa,män,1000-tal,2018K2,7.5
Örebro län,arbetslösa,män,1000-tal,2018K3,
Örebro län,arbetslösa,män,1000-tal,2018K4,7.0
Örebro län,arbetslösa,män,1000-tal,2019K1,7.9
Örebro län,arbetslösa,män,1000-tal,2019K2,
Örebro län,arbetslösa,män,1000-tal,2019K3,
Örebro län,arbetslösa,män,1000-tal,2019K4,6.6
Örebro län,arbetslösa,män,1000-tal,2020K1,6.4
Örebro län,arbetslösa,män,1000-tal,2020K2,10.2
Örebro län,arbetslösa,män,1000-tal,2020K3,8.8
Örebro län,arbetslösa,män,1000-tal,2020K4,7.0
Örebro län,arbetslösa,män,1000-tal,2021K1,
Örebro län,arbetslösa,män,1000-tal,2021K2,10.2
Örebro län,arbetslösa,män,1000-tal,2021K3,9.9
Örebro län,arbetslösa,män,1000-tal,2021K4,
Örebro län,arbetslösa,män,1000-tal,2022K1,
Örebro län,arbetslösa,män,1000-tal,2022K2,10.5
Örebro län,arbetslösa,män,1000-tal,2022K3,
Örebro län,arbetslösa,män,1000-tal,2022K4,
Örebro län,arbetslösa,män,1000-tal,2023K1,
Örebro län,arbetslösa,män,1000-tal,2023K2,
Örebro län,arbetslösa,män,1000-tal,2023K3,
Örebro län,arbetslösa,män,1000-tal,2023K4,
Örebro län,arbetslösa,män,1000-tal,2024K1,
Örebro län,arbetslösa,män,1000-tal,2024K2,10.8
Örebro län,arbetslösa,män,1000-tal,2024K3,
Örebro län,arbetslösa,män,1000-tal,2024K4,
Örebro län,arbetslösa,kvinnor,1000-tal,2008K1,3.4
Örebro län,arbetslösa,kvinnor,1000-tal,2008K2,5.5
Örebro län,arbetslösa,kvinnor,1000-tal,2008K3,4.7
Örebro län,arbetslösa,kvinnor,1000-tal,2008K4,4.0
Örebro län,arbetslösa,kvinnor,1000-tal,2009K1,5.5
Örebro län,arbetslösa,kvinnor,1000-tal,2009K2,7.7
Örebro län,arbetslösa,kvinnor,1000-tal,2009K3,7.8
Örebro län,arbetslösa,kvinnor,1000-tal,2009K4,6.0
Örebro län,arbetslösa,kvinnor,1000-tal,2010K1,7.6
Örebro län,arbetslösa,kvinnor,1000-tal,2010K2,7.6
Örebro län,arbetslösa,kvinnor,1000-tal,2010K3,5.5
Örebro län,arbetslösa,kvinnor,1000-tal,2010K4,4.9
Örebro län,arbetslösa,kvinnor,1000-tal,2011K1,6.6
Örebro län,arbetslösa,kvinnor,1000-tal,2011K2,7.3
Örebro län,arbetslösa,kvinnor,1000-tal,2011K3,4.7
Örebro län,arbetslösa,kvinnor,1000-tal,2011K4,6.5
Örebro län,arbetslösa,kvinnor,1000-tal,2012K1,6.9
Örebro län,arbetslösa,kvinnor,1000-tal,2012K2,9.0
Örebro län,arbetslösa,kvinnor,1000-tal,2012K3,5.0
Örebro län,arbetslösa,kvinnor,1000-tal,2012K4,6.1
Örebro län,arbetslösa,kvinnor,1000-tal,2013K1,7.2
Örebro län,arbetslösa,kvinnor,1000-tal,2013K2,7.7
Örebro län,arbetslösa,kvinnor,1000-tal,2013K3,6.7
Örebro län,arbetslösa,kvinnor,1000-tal,2013K4,5.9
Örebro län,arbetslösa,kvinnor,1000-tal,2014K1,8.0
Örebro län,arbetslösa,kvinnor,1000-tal,2014K2,6.9
Örebro län,arbetslösa,kvinnor,1000-tal,2014K3,6.1
Örebro län,arbetslösa,kvinnor,1000-tal,2014K4,5.9
Örebro län,arbetslösa,kvinnor,1000-tal,2015K1,7.1
Örebro län,arbetslösa,kvinnor,1000-tal,2015K2,6.0
Örebro län,arbetslösa,kvinnor,1000-tal,2015K3,5.8
Örebro län,arbetslösa,kvinnor,1000-tal,2015K4,6.0
Örebro län,arbetslösa,kvinnor,1000-tal,2016K1,5.3
Örebro län,arbetslösa,kvinnor,1000-tal,2016K2,6.9
Örebro län,arbetslösa,kvinnor,1000-tal,2016K3,5.5
Örebro län,arbetslösa,kvinnor,1000-tal,2016K4,4.5
Örebro län,arbetslösa,kvinnor,1000-tal,2017K1,4.6
Örebro län,arbetslösa,kvinnor,1000-tal,2017K2,5.5
Örebro län,arbetslösa,kvinnor,1000-tal,2017K3,4.2
Örebro län,arbetslösa,kvinnor,1000-tal,2017K4,4.9
Örebro län,arbetslösa,kvinnor,1000-tal,2018K1,5.2
Örebro län,arbetslösa,kvinnor,1000-tal,2018K2,6.2
Örebro län,arbetslösa,kvinnor,1000-tal,2018K3,
Örebro län,arbetslösa,kvinnor,1000-tal,2018K4,
Örebro län,arbetslösa,kvinnor,1000-tal,2019K1,
Örebro län,arbetslösa,kvinnor,1000-tal,2019K2,
Örebro län,arbetslösa,kvinnor,1000-tal,2019K3,
Örebro län,arbetslösa,kvinnor,1000-tal,2019K4,6.9
Örebro län,arbetslösa,kvinnor,1000-tal,2020K1,5.7
Örebro län,arbetslösa,kvinnor,1000-tal,2020K2,6.5
Örebro län,arbetslösa,kvinnor,1000-tal,2020K3,7.7
Örebro län,arbetslösa,kvinnor,1000-tal,2020K4,
Örebro län,arbetslösa,kvinnor,1000-tal,2021K1,
Örebro län,arbetslösa,kvinnor,1000-tal,2021K2,
Örebro län,arbetslösa,kvinnor,1000-tal,2021K3,
Örebro län,arbetslösa,kvinnor,1000-tal,2021K4,
Örebro län,arbetslösa,kvinnor,1000-tal,2022K1,
Örebro län,arbetslösa,kvinnor,1000-tal,2022K2,
Örebro län,arbetslösa,kvinnor,1000-tal,2022K3,
Örebro län,arbetslösa,kvinnor,1000-tal,2022K4,
Örebro län,arbetslösa,kvinnor,1000-tal,2023K1,
Örebro län,arbetslösa,kvinnor,1000-tal,2023K2,
Örebro län,arbetslösa,kvinnor,1000-tal,2023K3,
Örebro län,arbetslösa,kvinnor,1000-tal,2023K4,
Örebro län,arbetslösa,kvinnor,1000-tal,2024K1,
Örebro län,arbetslösa,kvinnor,1000-tal,2024K2,10.7
Örebro län,arbetslösa,kvinnor,1000-tal,2024K3,
Örebro län,arbetslösa,kvinnor,1000-tal,2024K4,
Örebro län,arbetslösa,totalt,1000-tal,2008K1,8.2
Örebro län,arbetslösa,totalt,1000-tal,2008K2,10.0
Örebro län,arbetslösa,totalt,1000-tal,2008K3,8.0
Örebro län,arbetslösa,totalt,1000-tal,2008K4,7.8
Örebro län,arbetslösa,totalt,1000-tal,2009K1,12.5
Örebro län,arbetslösa,totalt,1000-tal,2009K2,16.0
Örebro län,arbetslösa,totalt,1000-tal,2009K3,16.7
Örebro län,arbetslösa,totalt,1000-tal,2009K4,14.6
Örebro län,arbetslösa,totalt,1000-tal,2010K1,15.6
Örebro län,arbetslösa,totalt,1000-tal,2010K2,15.8
Örebro län,arbetslösa,totalt,1000-tal,2010K3,12.3
Örebro län,arbetslösa,totalt,1000-tal,2010K4,11.0
Örebro län,arbetslösa,totalt,1000-tal,2011K1,13.6
Örebro län,arbetslösa,totalt,1000-tal,2011K2,14.9
Örebro län,arbetslösa,totalt,1000-tal,2011K3,10.5
Örebro län,arbetslösa,totalt,1000-tal,2011K4,13.9
Örebro län,arbetslösa,totalt,1000-tal,2012K1,15.0
Örebro län,arbetslösa,totalt,1000-tal,2012K2,17.1
Örebro län,arbetslösa,totalt,1000-tal,2012K3,11.9
Örebro län,arbetslösa,totalt,1000-tal,2012K4,12.6
Örebro län,arbetslösa,totalt,1000-tal,2013K1,16.5
Örebro län,arbetslösa,totalt,1000-tal,2013K2,16.0
Örebro län,arbetslösa,totalt,1000-tal,2013K3,13.2
Örebro län,arbetslösa,totalt,1000-tal,2013K4,13.4
Örebro län,arbetslösa,totalt,1000-tal,2014K1,14.3
Örebro län,arbetslösa,totalt,1000-tal,2014K2,12.7
Örebro län,arbetslösa,totalt,1000-tal,2014K3,12.1
Örebro län,arbetslösa,totalt,1000-tal,2014K4,12.2
Örebro län,arbetslösa,totalt,1000-tal,2015K1,14.8
Örebro län,arbetslösa,totalt,1000-tal,2015K2,14.1
Örebro län,arbetslösa,totalt,1000-tal,2015K3,12.0
Örebro län,arbetslösa,totalt,1000-tal,2015K4,12.9
Örebro län,arbetslösa,totalt,1000-tal,2016K1,12.0
Örebro län,arbetslösa,totalt,1000-tal,2016K2,13.9
Örebro län,arbetslösa,totalt,1000-tal,2016K3,11.8
Örebro län,arbetslösa,totalt,1000-tal,2016K4,10.9
Örebro län,arbetslösa,totalt,1000-tal,2017K1,12.0
Örebro län,arbetslösa,totalt,1000-tal,2017K2,13.2
Örebro län,arbetslösa,totalt,1000-tal,2017K3,10.9
Örebro län,arbetslösa,totalt,1000-tal,2017K4,9.5
Örebro län,arbetslösa,totalt,1000-tal,2018K1,10.4
Örebro län,arbetslösa,totalt,1000-tal,2018K2,13.7
Örebro län,arbetslösa,totalt,1000-tal,2018K3,11.6
Örebro län,arbetslösa,totalt,1000-tal,2018K4,12.2
Örebro län,arbetslösa,totalt,1000-tal,2019K1,11.8
Örebro län,arbetslösa,totalt,1000-tal,2019K2,10.6
Örebro län,arbetslösa,totalt,1000-tal,2019K3,10.4
Örebro län,arbetslösa,totalt,1000-tal,2019K4,13.5
Örebro län,arbetslösa,totalt,1000-tal,2020K1,12.1
Örebro län,arbetslösa,totalt,1000-tal,2020K2,16.7
Örebro län,arbetslösa,totalt,1000-tal,2020K3,16.5
Örebro län,arbetslösa,totalt,1000-tal,2020K4,12.9
Örebro län,arbetslösa,totalt,1000-tal,2021K1,12.5
Örebro län,arbetslösa,totalt,1000-tal,2021K2,19.2
Örebro län,arbetslösa,totalt,1000-tal,2021K3,15.5
Örebro län,arbetslösa,totalt,1000-tal,2021K4,12.2
Örebro län,arbetslösa,totalt,1000-tal,2022K1,13.8
Örebro län,arbetslösa,totalt,1000-tal,2022K2,16.2
Örebro län,arbetslösa,totalt,1000-tal,2022K3,10.9
Örebro län,arbetslösa,totalt,1000-tal,2022K4,11.0
Örebro län,arbetslösa,totalt,1000-tal,2023K1,11.4
Örebro län,arbetslösa,totalt,1000-tal,2023K2,15.0
Örebro län,arbetslösa,totalt,1000-tal,2023K3,11.4
Örebro län,arbetslösa,totalt,1000-tal,2023K4,
Örebro län,arbetslösa,totalt,1000-tal,2024K1,12.9
Örebro län,arbetslösa,totalt,1000-tal,2024K2,21.5
Örebro län,arbetslösa,totalt,1000-tal,2024K3,14.3
Örebro län,arbetslösa,totalt,1000-tal,2024K4,10.5
Västmanlands län,arbetslösa,män,1000-tal,2008K1,5.3
Västmanlands län,arbetslösa,män,1000-tal,2008K2,4.3
Västmanlands län,arbetslösa,män,1000-tal,2008K3,
Västmanlands län,arbetslösa,män,1000-tal,2008K4,3.6
Västmanlands län,arbetslösa,män,1000-tal,2009K1,5.1
Västmanlands län,arbetslösa,män,1000-tal,2009K2,6.9
Västmanlands län,arbetslösa,män,1000-tal,2009K3,6.6
Västmanlands län,arbetslösa,män,1000-tal,2009K4,6.4
Västmanlands län,arbetslösa,män,1000-tal,2010K1,7.9
Västmanlands län,arbetslösa,män,1000-tal,2010K2,7.2
Västmanlands län,arbetslösa,män,1000-tal,2010K3,5.2
Västmanlands län,arbetslösa,män,1000-tal,2010K4,5.1
Västmanlands län,arbetslösa,män,1000-tal,2011K1,5.8
Västmanlands län,arbetslösa,män,1000-tal,2011K2,5.7
Västmanlands län,arbetslösa,män,1000-tal,2011K3,6.0
Västmanlands län,arbetslösa,män,1000-tal,2011K4,6.0
Västmanlands län,arbetslösa,män,1000-tal,2012K1,6.2
Västmanlands län,arbetslösa,män,1000-tal,2012K2,6.8
Västmanlands län,arbetslösa,män,1000-tal,2012K3,5.3
Västmanlands län,arbetslösa,män,1000-tal,2012K4,5.2
Västmanlands län,arbetslösa,män,1000-tal,2013K1,7.4
Västmanlands län,arbetslösa,män,1000-tal,2013K2,7.7
Västmanlands län,arbetslösa,män,1000-tal,2013K3,5.4
Västmanlands län,arbetslösa,män,1000-tal,2013K4,4.7
Västmanlands län,arbetslösa,män,1000-tal,2014K1,7.7
Västmanlands län,arbetslösa,män,1000-tal,2014K2,6.0
Västmanlands län,arbetslösa,män,1000-tal,2014K3,6.0
Västmanlands län,arbetslösa,män,1000-tal,2014K4,5.4
Västmanlands län,arbetslösa,män,1000-tal,2015K1,5.8
Västmanlands län,arbetslösa,män,1000-tal,2015K2,6.3
Västmanlands län,arbetslösa,män,1000-tal,2015K3,5.7
Västmanlands län,arbetslösa,män,1000-tal,2015K4,4.9
Västmanlands län,arbetslösa,män,1000-tal,2016K1,5.3
Västmanlands län,arbetslösa,män,1000-tal,2016K2,5.4
Västmanlands län,arbetslösa,män,1000-tal,2016K3,5.9
Västmanlands län,arbetslösa,män,1000-tal,2016K4,5.7
Västmanlands län,arbetslösa,män,1000-tal,2017K1,5.8
Västmanlands län,arbetslösa,män,1000-tal,2017K2,6.0
Västmanlands län,arbetslösa,män,1000-tal,2017K3,5.7
Västmanlands län,arbetslösa,män,1000-tal,2017K4,5.6
Västmanlands län,arbetslösa,män,1000-tal,2018K1,7.0
Västmanlands län,arbetslösa,män,1000-tal,2018K2,6.4
Västmanlands län,arbetslösa,män,1000-tal,2018K3,
Västmanlands län,arbetslösa,män,1000-tal,2018K4,
Västmanlands län,arbetslösa,män,1000-tal,2019K1,8.1
Västmanlands län,arbetslösa,män,1000-tal,2019K2,
Västmanlands län,arbetslösa,män,1000-tal,2019K3,
Västmanlands län,arbetslösa,män,1000-tal,2019K4,
Västmanlands län,arbetslösa,män,1000-tal,2020K1,
Västmanlands län,arbetslösa,män,1000-tal,2020K2,6.0
Västmanlands län,arbetslösa,män,1000-tal,2020K3,7.7
Västmanlands län,arbetslösa,män,1000-tal,2020K4,8.5
Västmanlands län,arbetslösa,män,1000-tal,2021K1,10.8
Västmanlands län,arbetslösa,män,1000-tal,2021K2,8.3
Västmanlands län,arbetslösa,män,1000-tal,2021K3,
Västmanlands län,arbetslösa,män,1000-tal,2021K4,
Västmanlands län,arbetslösa,män,1000-tal,2022K1,
Västmanlands län,arbetslösa,män,1000-tal,2022K2,
Västmanlands län,arbetslösa,män,1000-tal,2022K3,7.4
Västmanlands län,arbetslösa,män,1000-tal,2022K4,
Västmanlands län,arbetslösa,män,1000-tal,2023K1,
Västmanlands län,arbetslösa,män,1000-tal,2023K2,
Västmanlands län,arbetslösa,män,1000-tal,2023K3,
Västmanlands län,arbetslösa,män,1000-tal,2023K4,
Västmanlands län,arbetslösa,män,1000-tal,2024K1,
Västmanlands län,arbetslösa,män,1000-tal,2024K2,9.6
Västmanlands län,arbetslösa,män,1000-tal,2024K3,
Västmanlands län,arbetslösa,män,1000-tal,2024K4,
Västmanlands län,arbetslösa,kvinnor,1000-tal,2008K1,5.0
Västmanlands län,arbetslösa,kvinnor,1000-tal,2008K2,6.3
Västmanlands län,arbetslösa,kvinnor,1000-tal,2008K3,4.8
Västmanlands län,arbetslösa,kvinnor,1000-tal,2008K4,4.7
Västmanlands län,arbetslösa,kvinnor,1000-tal,2009K1,6.5
Västmanlands län,arbetslösa,kvinnor,1000-tal,2009K2,7.2
Västmanlands län,arbetslösa,kvinnor,1000-tal,2009K3,4.4
Västmanlands län,arbetslösa,kvinnor,1000-tal,2009K4,5.9
Västmanlands län,arbetslösa,kvinnor,1000-tal,2010K1,8.0
Västmanlands län,arbetslösa,kvinnor,1000-tal,2010K2,7.1
Västmanlands län,arbetslösa,kvinnor,1000-tal,2010K3,6.0
Västmanlands län,arbetslösa,kvinnor,1000-tal,2010K4,7.4
Västmanlands län,arbetslösa,kvinnor,1000-tal,2011K1,7.4
Västmanlands län,arbetslösa,kvinnor,1000-tal,2011K2,7.3
